,Open,High,Low,Close,Volume,TradingDate,acb_neg,macro_neg,acb_positive,macro_positive,acb_neutral,macro_neutral
42,4950.0,5030.0,4660.0,4950.0,242400,2012-05-22,0.0,0.16407404764770314,0.0,0.42050976913350707,0.0,0.4154161785263568
43,4950.0,4970.0,4930.0,4950.0,556100,2012-05-23,0.0,0.4132516807269143,0.0,0.3513475639300178,0.0,0.23540075597069834
44,4950.0,4970.0,4930.0,4950.0,609200,2012-05-24,0.0,0.26240918921151507,0.0,0.34509701698663686,0.0,0.39249379613569807
45,4930.0,5000.0,4930.0,5000.0,203500,2012-05-25,0.0,0.21975970078948076,0.0,0.48639347593543,0.0,0.29384684566732333
46,5000.0,5030.0,4970.0,4990.0,172200,2012-05-28,0.0,0.3470058610824787,0.0,0.4317958428848373,0.0,0.2211982838647521
47,4950.0,5000.0,4950.0,4990.0,233300,2012-05-29,0.9782434701919556,0.2604140712684321,0.005639619659632444,0.4558478898008264,0.016116905957460403,0.28373803000055975
48,4990.0,5000.0,4970.0,5000.0,56500,2012-05-30,0.0,0.2663721365067337,0.0,0.4460496025416872,0.0,0.2875782439067703
49,4970.0,4990.0,4950.0,4970.0,441000,2012-05-31,0.0,0.3785187269514427,0.0,0.3120415659993887,0.0,0.3094397085532546
50,4970.0,4990.0,4970.0,4990.0,81400,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0
51,4970.0,4990.0,4930.0,4950.0,425900,2012-06-04,0.0,0.0,0.0,0.0,0.0,0.0
52,4950.0,4990.0,4950.0,4970.0,253100,2012-06-05,0.0,0.0,0.0,0.0,0.0,0.0
53,4970.0,5000.0,4970.0,4990.0,92400,2012-06-06,0.0,0.0,0.0,0.0,0.0,0.0
54,4950.0,5000.0,4950.0,5000.0,53900,2012-06-07,0.0,0.0,0.0,0.0,0.0,0.0
55,5000.0,5030.0,4950.0,4950.0,126100,2012-06-08,0.0,0.9603849053382874,0.0,0.007542072795331478,0.0,0.03207303583621979
56,4830.0,4990.0,4830.0,4990.0,166800,2012-06-11,0.0,0.0,0.0,0.0,0.0,0.0
57,4990.0,4990.0,4950.0,4970.0,210500,2012-06-12,0.0,0.0,0.0,0.0,0.0,0.0
58,4950.0,4990.0,4950.0,4990.0,289700,2012-06-13,0.0,0.0,0.0,0.0,0.0,0.0
59,4970.0,4990.0,4950.0,4950.0,294900,2012-06-14,0.0,0.051661618053913116,0.0,0.12267015129327774,0.0,0.8256682753562927
60,4950.0,4970.0,4950.0,4950.0,180600,2012-06-15,0.0,0.0,0.0,0.0,0.0,0.0
61,4950.0,5000.0,4950.0,4990.0,129000,2012-06-18,0.0,0.27415234595537186,0.0,0.09472343069501221,0.0,0.6311241928488016
62,4990.0,5000.0,4970.0,4990.0,402200,2012-06-19,0.0,0.4405730749888978,0.0,0.23532203497927426,0.0,0.3241048900603826
63,5000.0,5000.0,4970.0,4990.0,339300,2012-06-20,0.0,0.3658188620785011,0.0,0.3082705577159481,0.0,0.3259105744035614
64,4970.0,5000.0,4970.0,4990.0,711600,2012-06-21,0.03594495728611946,0.3547405200166944,0.06311366707086563,0.23358115908812802,0.9009413123130798,0.41167832671155064
65,4990.0,4990.0,4970.0,4970.0,568200,2012-06-22,0.0,0.39275316767835694,0.0,0.28521694175147433,0.0,0.3220298954432732
66,4990.0,4990.0,4950.0,4950.0,283900,2012-06-25,0.0,0.47022802101278177,0.0,0.20231654945140085,0.0,0.32745543493342305
67,4990.0,4990.0,4930.0,4970.0,725600,2012-06-26,0.0,0.37147377579705787,0.0,0.2931635129824281,0.0,0.33536271276883783
68,4970.0,4990.0,4950.0,4970.0,560400,2012-06-27,0.07949499040842056,0.3648833389198708,0.047901444137096405,0.24007448622010527,0.8726034760475159,0.39504217496892857
69,4950.0,4990.0,4950.0,4970.0,622500,2012-06-28,0.0,0.3351646743654071,0.0,0.2849349780008197,0.0,0.3799003455787897
70,4990.0,4990.0,4950.0,4970.0,1184300,2012-06-29,0.9842076897621155,0.3291419545325954,0.003936637192964554,0.304369978675405,0.0118556534871459,0.36648806196744327
71,4990.0,4990.0,4950.0,4950.0,141000,2012-07-02,0.0,0.0,0.0,0.0,0.0,0.0
72,4950.0,4970.0,4950.0,4950.0,752300,2012-07-03,0.0,0.0,0.0,0.0,0.0,0.0
73,4950.0,4970.0,4950.0,4950.0,250500,2012-07-04,0.0,0.0,0.0,0.0,0.0,0.0
74,4950.0,4970.0,4950.0,4970.0,225500,2012-07-05,0.0,0.011050669476389885,0.0,0.7704600691795349,0.0,0.21848934888839722
75,4950.0,4990.0,4950.0,4970.0,172900,2012-07-06,0.0,0.0,0.0,0.0,0.0,0.0
76,4990.0,4990.0,4930.0,4950.0,1134500,2012-07-09,0.0,0.4469388797879219,0.0,0.06468603760004044,0.0,0.48837506398558617
77,4950.0,4970.0,4930.0,4930.0,872200,2012-07-10,0.0,0.0,0.0,0.0,0.0,0.0
78,4930.0,4970.0,4930.0,4950.0,365500,2012-07-11,0.0,0.0019803938921540976,0.0,0.9855345487594604,0.0,0.01248503103852272
79,4950.0,4950.0,4930.0,4930.0,424600,2012-07-12,0.0,0.0,0.0,0.0,0.0,0.0
80,4930.0,4950.0,4930.0,4930.0,391400,2012-07-13,0.0,0.0,0.0,0.0,0.0,0.0
81,4930.0,4950.0,4930.0,4950.0,95900,2012-07-16,0.0,0.0,0.0,0.0,0.0,0.0
82,4950.0,4990.0,4930.0,4990.0,95800,2012-07-17,0.0,0.4647935926914215,0.0,0.031291697174310684,0.0,0.5039146542549133
83,4970.0,4990.0,4950.0,4990.0,24700,2012-07-18,0.0,0.0,0.0,0.0,0.0,0.0
84,4990.0,4990.0,4950.0,4990.0,70000,2012-07-19,0.0,0.0,0.0,0.0,0.0,0.0
85,4950.0,4990.0,4950.0,4970.0,115900,2012-07-20,0.0,0.0,0.0,0.0,0.0,0.0
86,4970.0,4990.0,4950.0,4970.0,177700,2012-07-23,0.0,0.39527335675218356,0.0,0.30470291046927184,0.0,0.3000237339426978
87,4950.0,4970.0,4950.0,4950.0,86200,2012-07-24,0.0,0.3531176812143829,0.0,0.26666732373623514,0.0,0.3802149986418394
88,4950.0,4970.0,4950.0,4970.0,89400,2012-07-25,0.0,0.4252484654185052,0.0,0.257510481942445,0.0,0.31724104608098663
89,4950.0,4970.0,4950.0,4970.0,721300,2012-07-26,0.0,0.35349462720187147,0.0,0.34099635685561225,0.0,0.30550901654642076
90,4970.0,4990.0,4950.0,4970.0,291300,2012-07-27,0.0,0.3873963222668196,0.0,0.28635027203398444,0.0,0.3262533956641952
91,4970.0,4990.0,4950.0,4990.0,83500,2012-07-30,0.0,0.37347943373161424,0.0,0.34777610686826793,0.0,0.2787444586865604
92,4970.0,4990.0,4950.0,4970.0,79800,2012-07-31,0.0,0.37010245387577206,0.0,0.30957412109465193,0.0,0.3203234367048074
93,4950.0,4990.0,4950.0,4970.0,245700,2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0
94,4970.0,4990.0,4950.0,4970.0,295100,2012-08-02,0.0,0.042166050523519516,0.0,0.11437416821718216,0.0,0.8434597849845886
95,4970.0,4970.0,4950.0,4970.0,57800,2012-08-03,0.0,0.0,0.0,0.0,0.0,0.0
96,4950.0,4990.0,4950.0,4990.0,222600,2012-08-06,0.0,0.0,0.0,0.0,0.0,0.0
97,4990.0,4990.0,4950.0,4950.0,126800,2012-08-07,0.0,0.0,0.0,0.0,0.0,0.0
98,4950.0,4970.0,4950.0,4970.0,151100,2012-08-08,0.0,0.0,0.0,0.0,0.0,0.0
99,4970.0,4990.0,4950.0,4990.0,42800,2012-08-09,0.0,0.0,0.0,0.0,0.0,0.0
100,4970.0,4970.0,4950.0,4970.0,65300,2012-08-10,0.0,0.5084520252421498,0.0,0.28914994839578867,0.0,0.20239797420799732
101,4950.0,4990.0,4950.0,4970.0,127800,2012-08-13,0.0,0.0,0.0,0.0,0.0,0.0
102,4970.0,4990.0,4950.0,4990.0,154300,2012-08-14,0.0,0.9716380834579468,0.0,0.0071648466400802135,0.0,0.021197155117988586
103,4950.0,4990.0,4950.0,4990.0,89800,2012-08-15,0.0,0.0,0.0,0.0,0.0,0.0
104,4970.0,4990.0,4970.0,4970.0,71000,2012-08-16,0.0,0.004292390774935484,0.0,0.9414148926734924,0.0,0.054292790591716766
105,4970.0,4990.0,4970.0,4990.0,194000,2012-08-17,0.0,0.05193692445755005,0.0,0.11743699014186859,0.0,0.8306261301040649
106,4990.0,5000.0,4970.0,5000.0,87100,2012-08-20,0.0,0.9538995623588562,0.0,0.008245422504842281,0.0,0.03785504028201103
107,4970.0,4970.0,4660.0,4660.0,904600,2012-08-21,0.48904746398329735,0.33719078575571376,0.03672697115689516,0.09443769541879495,0.4742254912853241,0.5683715144793192
108,4350.0,4350.0,4350.0,4350.0,688900,2012-08-22,0.02502252347767353,0.2695400502998382,0.4145721544822057,0.42836120193824173,0.5604053139686584,0.30209870301187036
109,4059.9999999999995,4080.0,4059.9999999999995,4059.9999999999995,260600,2012-08-23,0.20865728557109833,0.18896966706961393,0.2538959734141827,0.24916379479691386,0.5374467305839061,0.5618665367364883
110,3780.0,4330.0,3780.0,4210.0,1633900,2012-08-24,0.0,0.36394793729678815,0.0,0.24169887862676245,0.0,0.3943531923842701
111,4210.0,4250.0,3900.0,3900.0,924300,2012-08-27,0.970502495765686,0.3835613466262964,0.0058427369222044945,0.24003358199418093,0.023654788732528687,0.3764050863160009
112,3770.0,3870.0,3630.0,3680.0,757900,2012-08-28,0.0,0.32158254988660867,0.0,0.22421261959361158,0.0,0.4542048246449217
113,3580.0,3880.0,3580.0,3870.0,734900,2012-08-29,0.0,0.42860775284976743,0.0,0.22706590636071186,0.0,0.34432635022125935
114,3960.0,3960.0,3830.0,3870.0,433300,2012-08-30,0.0,0.3899692971454173,0.0,0.29417403906878387,0.0,0.3158566645318072
115,3870.0,3870.0,3810.0,3830.0,563300,2012-08-31,0.0,0.4003261326980363,0.0,0.27501384671777485,0.0,0.3246600200732549
116,3830.0,3870.0,3810.0,3830.0,523200,2012-09-04,0.0,0.0,0.0,0.0,0.0,0.0
117,3940.0,4059.9999999999995,3780.0,3810.0,758800,2012-09-05,0.0,0.0,0.0,0.0,0.0,0.0
118,3830.0,3830.0,3750.0,3770.0,550800,2012-09-06,0.0,0.0,0.0,0.0,0.0,0.0
119,3770.0,3780.0,3710.0,3730.0,716500,2012-09-07,0.0,0.0,0.0,0.0,0.0,0.0
120,3730.0,3730.0,3470.0,3500.0,902000,2012-09-10,0.0,0.0,0.0,0.0,0.0,0.0
121,3680.0,3680.0,3460.0,3460.0,456200,2012-09-11,0.0,0.0,0.0,0.0,0.0,0.0
122,3470.0,3580.0,3440.0,3440.0,332700,2012-09-12,0.0,0.0,0.0,0.0,0.0,0.0
123,3440.0,3460.0,3400.0,3420.0,631500,2012-09-13,0.0,0.0,0.0,0.0,0.0,0.0
124,3460.0,3580.0,3460.0,3500.0,728300,2012-09-14,0.07359566539525986,0.0,0.1261919140815735,0.0,0.8002123832702637,0.0
125,3500.0,3580.0,3460.0,3520.0,740500,2012-09-17,0.9336493611335754,0.46785033005289733,0.01034592092037201,0.49602569779381156,0.05600464344024658,0.036123962607234716
126,3520.0,3520.0,3280.0,3280.0,742700,2012-09-18,0.5068684257566929,0.9829639196395874,0.06372899888083339,0.004322902765125036,0.42940260702744126,0.012713148258626461
127,3090.0,3270.0,3070.0,3070.0,4103000,2012-09-19,0.05380531134349959,0.29422552026808263,0.3378279485872814,0.12358071301132441,0.6083667278289795,0.582193759828806
128,3000.0,3070.0,2860.0,2970.0,1998300,2012-09-20,0.0,0.4997975956648588,0.0,0.2377432689536363,0.0,0.2624591572675854
129,2970.0,3170.0,2970.0,3170.0,2269400,2012-09-21,0.3224165124508242,0.35542093579553896,0.34135013322035473,0.21129185359718072,0.33623335510492325,0.433287203622361
130,3250.0,3380.0,3150.0,3320.0,1761000,2012-09-24,0.27132097660796717,0.3197145039729517,0.28710203990340233,0.2297684086524164,0.4415770131163299,0.4505170802478732
131,3270.0,3340.0,3190.0,3270.0,1092100,2012-09-25,0.1287664288538508,0.2594056210535414,0.42787817120552063,0.3196442208471982,0.4433553828857839,0.4209501523305388
132,3210.0,3250.0,3170.0,3210.0,665500,2012-09-26,0.0,0.3388108103375497,0.0,0.2065863678253245,0.0,0.45460281933218927
133,3190.0,3250.0,3150.0,3170.0,455700,2012-09-27,0.0022390715312212706,0.33091455832217936,0.9901620149612427,0.247440645743287,0.007598973345011473,0.42164479687370443
134,3110.0,3220.0,3020.0,3170.0,883100,2012-09-28,0.5036552157253027,0.3710078238901731,0.05457256082445383,0.27546408117356663,0.441772208083421,0.35352808806653085
135,3190.0,3190.0,3070.0,3070.0,1087100,2012-10-01,0.0,0.9461007714271545,0.0,0.009351772256195545,0.0,0.044547468423843384
136,3060.0,3110.0,3030.0,3060.0,677300,2012-10-02,0.0,0.024887832812964916,0.0,0.2921285778284073,0.0,0.6829836666584015
137,3030.0,3070.0,3030.0,3060.0,709600,2012-10-03,0.0,0.0,0.0,0.0,0.0,0.0
138,3060.0,3070.0,3030.0,3030.0,359600,2012-10-04,0.0,0.0,0.0,0.0,0.0,0.0
139,3060.0,3060.0,3020.0,3060.0,699900,2012-10-05,0.0,0.0,0.0,0.0,0.0,0.0
140,3030.0,3090.0,3020.0,3070.0,1692900,2012-10-08,0.0,0.9283782839775085,0.0,0.008685275912284851,0.0,0.06293642520904541
141,3090.0,3110.0,3070.0,3090.0,2432500,2012-10-09,0.0,0.9029055237770081,0.0,0.011624413542449474,0.0,0.08547007292509079
142,3090.0,3110.0,3070.0,3090.0,1987500,2012-10-10,0.0,0.0,0.0,0.0,0.0,0.0
143,3090.0,3210.0,3070.0,3130.0,2444200,2012-10-11,0.0,0.0,0.0,0.0,0.0,0.0
144,3130.0,3150.0,3110.0,3110.0,522200,2012-10-12,0.0,0.4229864478111267,0.0,0.03918346390128136,0.0,0.537830114364624
145,3110.0,3130.0,3070.0,3090.0,1528800,2012-10-15,0.0,0.7868724465370178,0.0,0.04059656709432602,0.0,0.17253097891807556
146,3090.0,3130.0,3070.0,3130.0,1351800,2012-10-16,0.0,0.005601458717137575,0.0,0.9039395451545715,0.0,0.09045897424221039
147,3130.0,3130.0,3090.0,3110.0,665600,2012-10-17,0.0,0.0,0.0,0.0,0.0,0.0
148,3110.0,3110.0,3070.0,3090.0,1191600,2012-10-18,0.0,0.8838999271392822,0.0,0.019913766533136368,0.0,0.09618628025054932
149,3090.0,3110.0,3020.0,3030.0,1564600,2012-10-19,0.0,0.0,0.0,0.0,0.0,0.0
150,3020.0,3030.0,2860.0,3020.0,967700,2012-10-22,0.0,0.04344853013753891,0.0,0.18280290067195892,0.0,0.773748517036438
151,3020.0,3030.0,3000.0,3030.0,696800,2012-10-23,0.009084422141313553,0.9842154383659363,0.9716793894767761,0.004478091839700937,0.019236169755458832,0.011306533589959145
152,3030.0,3070.0,3000.0,3060.0,659900,2012-10-24,0.0,0.24988849979126826,0.0,0.30525374188437127,0.0,0.4448577476432547
153,3030.0,3090.0,3030.0,3070.0,844000,2012-10-25,0.4824427515268326,0.4517694373473363,0.11895340029150248,0.1470046648958131,0.3986038491129875,0.4012259039622934
154,3000.0,3060.0,2960.0,3060.0,550300,2012-10-26,0.4498612825991586,0.36523964307868473,0.5020034005865455,0.2541687869388544,0.04813526896759868,0.38059157170190483
155,3060.0,3090.0,3030.0,3060.0,537800,2012-10-29,0.0,0.38494257872848403,0.0,0.2590534068470777,0.0,0.35600400686827166
156,3030.0,3060.0,3000.0,3000.0,120900,2012-10-30,0.0,0.4049979230452057,0.0,0.24999408406680837,0.0,0.3450079963222379
157,2960.0,2970.0,2900.0,2960.0,300000,2012-10-31,0.9639467597007751,0.30111198771888625,0.00930327270179987,0.3018247424823014,0.026749951764941216,0.39706327240577244
158,2970.0,2970.0,2920.0,2940.0,310200,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0
159,2940.0,2940.0,2760.0,2800.0,795700,2012-11-02,0.08995415270328522,0.0,0.12200801819562912,0.0,0.7880377769470215,0.0
160,2780.0,2820.0,2750.0,2820.0,203800,2012-11-05,0.0,0.004364802036434412,0.0,0.9352030754089355,0.0,0.060432057827711105
161,2820.0,2840.0,2800.0,2820.0,89400,2012-11-06,0.0,0.0,0.0,0.0,0.0,0.0
162,2840.0,2960.0,2820.0,2900.0,121200,2012-11-07,0.004614819306880236,0.0,0.9772158861160278,0.0,0.01816936582326889,0.0
163,2800.0,2920.0,2800.0,2860.0,85000,2012-11-08,0.0,0.0,0.0,0.0,0.0,0.0
164,2880.0,2900.0,2860.0,2880.0,241100,2012-11-09,0.0,0.0,0.0,0.0,0.0,0.0
165,2900.0,2940.0,2880.0,2940.0,148700,2012-11-12,0.03490544483065605,0.0,0.0742868185043335,0.0,0.8908076882362366,0.0
166,2940.0,2960.0,2900.0,2920.0,228600,2012-11-13,0.0,0.4785585403442383,0.0,0.10776605689898133,0.0,0.41367537900805473
167,2920.0,2940.0,2900.0,2920.0,149900,2012-11-14,0.0,0.0,0.0,0.0,0.0,0.0
168,2960.0,2960.0,2860.0,2900.0,155800,2012-11-15,0.8718972206115723,0.0,0.024647744372487068,0.0,0.10345499962568283,0.0
169,2900.0,2900.0,2860.0,2880.0,105300,2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0
170,2860.0,2860.0,2800.0,2840.0,88600,2012-11-19,0.0,0.602888111025095,0.0,0.07182657904922962,0.0,0.32528528571128845
171,2840.0,2860.0,2820.0,2860.0,55700,2012-11-20,0.0,0.0,0.0,0.0,0.0,0.0
172,2840.0,2860.0,2820.0,2840.0,68000,2012-11-21,0.036409854888916016,0.0,0.17080684006214142,0.0,0.792783260345459,0.0
173,2860.0,2860.0,2820.0,2840.0,79900,2012-11-22,0.0,0.0,0.0,0.0,0.0,0.0
174,2820.0,2840.0,2800.0,2800.0,92400,2012-11-23,0.988015353679657,0.2327032839892891,0.003973479848355055,0.3832118023132932,0.00801120139658451,0.3840849146152428
175,2840.0,2860.0,2820.0,2840.0,93300,2012-11-26,0.0,0.2763456582037321,0.0,0.30324339286980595,0.0,0.42041094703357906
176,2840.0,2860.0,2820.0,2840.0,57600,2012-11-27,0.04447026178240776,0.35541827845426793,0.43825089931488037,0.25613728663240104,0.517278790473938,0.3884444344600544
177,2820.0,2840.0,2800.0,2840.0,75800,2012-11-28,0.0,0.3515004383710523,0.0,0.2963565674754569,0.0,0.3521429860764848
178,2840.0,2860.0,2820.0,2840.0,37600,2012-11-29,0.0,0.36492599405600945,0.0,0.28005612971003546,0.0,0.3550178828609592
179,2820.0,2840.0,2800.0,2800.0,85200,2012-11-30,0.0,0.35642857907399494,0.0,0.29242516260832374,0.0,0.35114625583641057
180,2800.0,2820.0,2800.0,2820.0,85000,2012-12-03,0.0,0.0,0.0,0.0,0.0,0.0
181,2820.0,2820.0,2800.0,2820.0,79700,2012-12-04,0.0,0.04881035536527634,0.0,0.08923344314098358,0.0,0.8619562387466431
182,2840.0,2880.0,2840.0,2880.0,158300,2012-12-05,0.0,0.24041366577148438,0.0,0.06296730972826481,0.0,0.6966190040111542
183,2880.0,2880.0,2820.0,2860.0,106200,2012-12-06,0.0,0.6177413677796721,0.0,0.037083478120621294,0.0,0.34517513564787805
184,2860.0,2860.0,2840.0,2860.0,41800,2012-12-07,0.0,0.9841518402099609,0.0,0.003792430507019162,0.0,0.012055688537657261
185,2860.0,2900.0,2820.0,2900.0,176300,2012-12-10,0.007367998827248812,0.5084454300813377,0.8966618776321411,0.24519039469305426,0.09597020596265793,0.24636417999863625
186,2900.0,2900.0,2860.0,2900.0,84900,2012-12-11,0.0,0.5922580135908598,0.0,0.18566038141337535,0.0,0.2220815756979088
187,2860.0,3000.0,2860.0,3000.0,236600,2012-12-12,0.02799816057085991,0.0,0.5015053153038025,0.0,0.47049659490585327,0.0
188,3020.0,3170.0,3000.0,3110.0,666300,2012-12-13,0.0,0.020959443412721157,0.0,0.24186208844184875,0.0,0.7371784746646881
189,3090.0,3280.0,3090.0,3270.0,1305300,2012-12-14,0.0,0.2977870076429099,0.0,0.27160149707924575,0.0,0.4306114776991308
190,3090.0,3250.0,3090.0,3170.0,387800,2012-12-17,0.0,0.2748549902171362,0.0,0.29193051042966545,0.0,0.43321447155904025
191,3170.0,3170.0,3070.0,3090.0,356300,2012-12-18,0.0,0.44570156931877136,0.0,0.08048588410019875,0.0,0.473812498152256
192,3090.0,3190.0,3090.0,3150.0,335800,2012-12-19,0.0,0.36822021493156043,0.0,0.1864080462006054,0.0,0.44537173088506926
193,3190.0,3190.0,3090.0,3130.0,203800,2012-12-20,0.0,0.23248753970256075,0.0,0.4243425621251975,0.0,0.34316990127387853
194,3110.0,3130.0,3070.0,3110.0,162600,2012-12-21,0.0,0.24490327049117488,0.0,0.4450394634917803,0.0,0.3100572645994304
195,3110.0,3170.0,3090.0,3110.0,265600,2012-12-24,0.0,0.3275321263121441,0.0,0.3699141876700406,0.0,0.3025536822441679
196,3110.0,3170.0,3090.0,3110.0,460300,2012-12-25,0.0,0.19093140752018228,0.0,0.36370976173373704,0.0,0.44535883241241764
197,3150.0,3170.0,3110.0,3150.0,349400,2012-12-26,0.17723883017897607,0.2775600465202632,0.27033811174333094,0.30989857429477313,0.5524230569601059,0.4125413777700697
